stimulus_presentation_id,area,temporal_frequency,orientation,active
49268,CA3,4.0,270.0,1
49268,DG,4.0,270.0,1
49268,LGd,4.0,270.0,1
49268,LP,4.0,270.0,1
49268,POL,4.0,270.0,1
49268,ProS,4.0,270.0,1
49268,SUB,4.0,270.0,1
49268,VISal,4.0,270.0,1
49268,VISam,4.0,270.0,1
49268,VISl,4.0,270.0,1
49268,VISmma,4.0,270.0,1
49268,VISp,4.0,270.0,1
49268,VISrl,4.0,270.0,1
49269,APN,2.0,270.0,1
49269,CA1,2.0,270.0,1
49269,CA2,2.0,270.0,1
49269,CA3,2.0,270.0,1
49269,DG,2.0,270.0,1
49269,LGd,2.0,270.0,1
49269,LP,2.0,270.0,1
49269,POL,2.0,270.0,1
49269,ProS,2.0,270.0,1
49269,SUB,2.0,270.0,1
49269,VISal,2.0,270.0,1
49269,VISam,2.0,270.0,1
49269,VISl,2.0,270.0,1
49269,VISmma,2.0,270.0,1
49269,VISp,2.0,270.0,1
49269,VISrl,2.0,270.0,1
49270,APN,8.0,0.0,1
49270,CA1,8.0,0.0,1
49270,CA2,8.0,0.0,1
49270,CA3,8.0,0.0,1
49270,DG,8.0,0.0,1
49270,LGd,8.0,0.0,1
49270,LP,8.0,0.0,1
49270,POL,8.0,0.0,1
49270,ProS,8.0,0.0,1
49270,SUB,8.0,0.0,1
49270,VISal,8.0,0.0,1
49270,VISam,8.0,0.0,1
49270,VISl,8.0,0.0,0
49270,VISmma,8.0,0.0,1
49270,VISp,8.0,0.0,0
49270,VISrl,8.0,0.0,1
49271,APN,8.0,135.0,1
49271,CA1,8.0,135.0,1
49271,CA2,8.0,135.0,1
49271,CA3,8.0,135.0,1
49271,DG,8.0,135.0,1
49271,LGd,8.0,135.0,1
49271,LP,8.0,135.0,1
49271,POL,8.0,135.0,1
49271,ProS,8.0,135.0,1
49271,SUB,8.0,135.0,1
49271,VISal,8.0,135.0,1
49271,VISam,8.0,135.0,1
49271,VISl,8.0,135.0,1
49271,VISmma,8.0,135.0,1
49271,VISp,8.0,135.0,1
49271,VISrl,8.0,135.0,1
49272,APN,15.0,225.0,1
49272,CA1,15.0,225.0,1
49272,CA2,15.0,225.0,1
49272,CA3,15.0,225.0,1
49272,DG,15.0,225.0,1
49272,LGd,15.0,225.0,1
49272,LP,15.0,225.0,1
49272,POL,15.0,225.0,1
49272,ProS,15.0,225.0,1
49272,SUB,15.0,225.0,1
49272,VISal,15.0,225.0,1
49272,VISam,15.0,225.0,1
49272,VISl,15.0,225.0,0
49272,VISmma,15.0,225.0,1
49272,VISp,15.0,225.0,1
49272,VISrl,15.0,225.0,1
49273,APN,15.0,270.0,1
49273,CA1,15.0,270.0,1
49273,CA2,15.0,270.0,1
49273,CA3,15.0,270.0,1
49273,DG,15.0,270.0,1
49273,LGd,15.0,270.0,1
49273,LP,15.0,270.0,1
49273,POL,15.0,270.0,1
49273,ProS,15.0,270.0,1
49273,SUB,15.0,270.0,1
49273,VISal,15.0,270.0,1
49273,VISam,15.0,270.0,1
49273,VISl,15.0,270.0,1
49273,VISmma,15.0,270.0,1
49273,VISp,15.0,270.0,1
49273,VISrl,15.0,270.0,1
49274,APN,8.0,225.0,1
49274,CA1,8.0,225.0,1
49274,CA2,8.0,225.0,1
49274,CA3,8.0,225.0,1
49274,DG,8.0,225.0,1
49274,LGd,8.0,225.0,1
49274,LP,8.0,225.0,1
49274,POL,8.0,225.0,1
49274,ProS,8.0,225.0,1
49274,SUB,8.0,225.0,1
49274,VISal,8.0,225.0,0
49274,VISam,8.0,225.0,1
49274,VISl,8.0,225.0,1
49274,VISmma,8.0,225.0,0
49274,VISp,8.0,225.0,0
49274,VISrl,8.0,225.0,1
49275,APN,1.0,315.0,1
49275,CA1,1.0,315.0,1
49275,CA2,1.0,315.0,1
49275,CA3,1.0,315.0,1
49275,DG,1.0,315.0,1
49275,LGd,1.0,315.0,1
49275,LP,1.0,315.0,1
49275,POL,1.0,315.0,1
49275,ProS,1.0,315.0,1
49275,SUB,1.0,315.0,1
49275,VISal,1.0,315.0,0
49275,VISam,1.0,315.0,1
49275,VISl,1.0,315.0,1
49275,VISmma,1.0,315.0,1
49275,VISp,1.0,315.0,1
49275,VISrl,1.0,315.0,1
49276,APN,8.0,135.0,1
49276,CA1,8.0,135.0,1
49276,CA2,8.0,135.0,1
49276,CA3,8.0,135.0,1
49276,DG,8.0,135.0,1
49276,LGd,8.0,135.0,1
49276,LP,8.0,135.0,1
49276,POL,8.0,135.0,1
49276,ProS,8.0,135.0,1
49276,SUB,8.0,135.0,1
49276,VISal,8.0,135.0,1
49276,VISam,8.0,135.0,1
49276,VISl,8.0,135.0,0
49276,VISmma,8.0,135.0,1
49276,VISp,8.0,135.0,1
49276,VISrl,8.0,135.0,1
49277,APN,4.0,225.0,1
49277,CA1,4.0,225.0,1
49277,CA2,4.0,225.0,1
49277,CA3,4.0,225.0,1
49277,DG,4.0,225.0,1
49277,LGd,4.0,225.0,1
49277,LP,4.0,225.0,1
49277,POL,4.0,225.0,1
49277,ProS,4.0,225.0,1
49277,SUB,4.0,225.0,1
49277,VISal,4.0,225.0,0
49277,VISam,4.0,225.0,1
49277,VISl,4.0,225.0,1
49277,VISmma,4.0,225.0,0
49277,VISp,4.0,225.0,1
49277,VISrl,4.0,225.0,1
49278,APN,15.0,270.0,1
49278,CA1,15.0,270.0,1
49278,CA2,15.0,270.0,1
49278,CA3,15.0,270.0,1
49278,DG,15.0,270.0,1
49278,LGd,15.0,270.0,1
49278,LP,15.0,270.0,1
49278,POL,15.0,270.0,1
49278,ProS,15.0,270.0,1
49278,SUB,15.0,270.0,1
49278,VISal,15.0,270.0,1
49278,VISam,15.0,270.0,1
49278,VISl,15.0,270.0,0
49278,VISmma,15.0,270.0,1
49278,VISp,15.0,270.0,1
49278,VISrl,15.0,270.0,1
49280,APN,8.0,0.0,1
49280,CA1,8.0,0.0,1
49280,CA2,8.0,0.0,1
49280,CA3,8.0,0.0,1
49280,DG,8.0,0.0,1
49280,LGd,8.0,0.0,1
49280,LP,8.0,0.0,1
49280,POL,8.0,0.0,1
49280,ProS,8.0,0.0,1
49280,SUB,8.0,0.0,1
49280,VISal,8.0,0.0,1
49280,VISam,8.0,0.0,1
49280,VISl,8.0,0.0,0
49280,VISmma,8.0,0.0,1
49280,VISp,8.0,0.0,1
49280,VISrl,8.0,0.0,1
49281,APN,8.0,270.0,1
49281,CA1,8.0,270.0,1
49281,CA2,8.0,270.0,1
49281,CA3,8.0,270.0,1
49281,DG,8.0,270.0,1
49281,LGd,8.0,270.0,1
49281,LP,8.0,270.0,1
49281,POL,8.0,270.0,1
49281,ProS,8.0,270.0,1
49281,SUB,8.0,270.0,1
49281,VISal,8.0,270.0,1
49281,VISam,8.0,270.0,1
49281,VISl,8.0,270.0,0
49281,VISmma,8.0,270.0,1
49281,VISp,8.0,270.0,1
49281,VISrl,8.0,270.0,0
49282,APN,15.0,135.0,1
49282,CA1,15.0,135.0,1
49282,CA2,15.0,135.0,0
49282,CA3,15.0,135.0,1
49282,DG,15.0,135.0,1
49282,LGd,15.0,135.0,1
49282,LP,15.0,135.0,1
49282,POL,15.0,135.0,1
49282,ProS,15.0,135.0,1
49282,SUB,15.0,135.0,1
49282,VISal,15.0,135.0,1
49282,VISam,15.0,135.0,1
49282,VISl,15.0,135.0,0
49282,VISmma,15.0,135.0,1
49282,VISp,15.0,135.0,1
49282,VISrl,15.0,135.0,1
49283,APN,2.0,315.0,1
49283,CA1,2.0,315.0,1
49283,CA2,2.0,315.0,1
49283,CA3,2.0,315.0,1
49283,DG,2.0,315.0,1
49283,LGd,2.0,315.0,1
49283,LP,2.0,315.0,1
49283,POL,2.0,315.0,1
49283,ProS,2.0,315.0,1
49283,SUB,2.0,315.0,1
49283,VISal,2.0,315.0,0
49283,VISam,2.0,315.0,1
49283,VISl,2.0,315.0,1
49283,VISmma,2.0,315.0,1
49283,VISp,2.0,315.0,1
49283,VISrl,2.0,315.0,1
49284,APN,1.0,45.0,1
49284,CA1,1.0,45.0,1
49284,CA2,1.0,45.0,0
49284,CA3,1.0,45.0,1
49284,DG,1.0,45.0,1
49284,LGd,1.0,45.0,1
49284,LP,1.0,45.0,1
49284,POL,1.0,45.0,1
49284,ProS,1.0,45.0,1
49284,SUB,1.0,45.0,1
49284,VISal,1.0,45.0,1
49284,VISam,1.0,45.0,1
49284,VISl,1.0,45.0,1
49284,VISmma,1.0,45.0,1
49284,VISp,1.0,45.0,1
49284,VISrl,1.0,45.0,1
49285,APN,15.0,45.0,1
49285,CA1,15.0,45.0,1
49285,CA2,15.0,45.0,1
49285,CA3,15.0,45.0,1
49285,DG,15.0,45.0,1
49285,LGd,15.0,45.0,1
49285,LP,15.0,45.0,1
49285,POL,15.0,45.0,1
49285,ProS,15.0,45.0,1
49285,SUB,15.0,45.0,1
49285,VISal,15.0,45.0,1
49285,VISam,15.0,45.0,1
49285,VISl,15.0,45.0,0
49285,VISmma,15.0,45.0,1
49285,VISp,15.0,45.0,0
49285,VISrl,15.0,45.0,1
49286,APN,2.0,0.0,1
49286,CA1,2.0,0.0,1
49286,CA2,2.0,0.0,1
49286,CA3,2.0,0.0,1
49286,DG,2.0,0.0,0
49286,LGd,2.0,0.0,1
49286,LP,2.0,0.0,1
49286,POL,2.0,0.0,1
49286,ProS,2.0,0.0,1
49286,SUB,2.0,0.0,1
49286,VISal,2.0,0.0,1
49286,VISam,2.0,0.0,0
49286,VISl,2.0,0.0,0
49286,VISmma,2.0,0.0,1
49286,VISp,2.0,0.0,0
49286,VISrl,2.0,0.0,1
49287,APN,1.0,225.0,1
49287,CA1,1.0,225.0,1
49287,CA2,1.0,225.0,0
49287,CA3,1.0,225.0,1
49287,DG,1.0,225.0,0
49287,LGd,1.0,225.0,1
49287,LP,1.0,225.0,1
49287,POL,1.0,225.0,1
49287,ProS,1.0,225.0,1
49287,SUB,1.0,225.0,1
49287,VISal,1.0,225.0,0
49287,VISam,1.0,225.0,0
49287,VISl,1.0,225.0,1
49287,VISmma,1.0,225.0,0
49287,VISp,1.0,225.0,1
49287,VISrl,1.0,225.0,1
49288,APN,8.0,0.0,1
49288,CA1,8.0,0.0,1
49288,CA2,8.0,0.0,1
49288,CA3,8.0,0.0,1
49288,DG,8.0,0.0,0
49288,LGd,8.0,0.0,1
49288,LP,8.0,0.0,1
49288,POL,8.0,0.0,1
49288,ProS,8.0,0.0,1
49288,SUB,8.0,0.0,1
49288,VISal,8.0,0.0,1
49288,VISam,8.0,0.0,1
49288,VISl,8.0,0.0,0
49288,VISmma,8.0,0.0,0
49288,VISp,8.0,0.0,0
49288,VISrl,8.0,0.0,1
49290,APN,1.0,135.0,1
49290,CA1,1.0,135.0,1
49290,CA2,1.0,135.0,1
49290,CA3,1.0,135.0,1
49290,DG,1.0,135.0,1
49290,LGd,1.0,135.0,1
49290,LP,1.0,135.0,1
49290,POL,1.0,135.0,1
49290,ProS,1.0,135.0,1
49290,SUB,1.0,135.0,1
49290,VISal,1.0,135.0,0
49290,VISam,1.0,135.0,0
49290,VISl,1.0,135.0,1
49290,VISmma,1.0,135.0,1
49290,VISp,1.0,135.0,0
49290,VISrl,1.0,135.0,1
49291,APN,8.0,90.0,1
49291,CA1,8.0,90.0,1
49291,CA2,8.0,90.0,0
49291,CA3,8.0,90.0,1
49291,DG,8.0,90.0,0
49291,LGd,8.0,90.0,1
49291,LP,8.0,90.0,1
49291,POL,8.0,90.0,1
49291,ProS,8.0,90.0,1
49291,SUB,8.0,90.0,0
49291,VISal,8.0,90.0,1
49291,VISam,8.0,90.0,1
49291,VISl,8.0,90.0,0
49291,VISmma,8.0,90.0,0
49291,VISp,8.0,90.0,0
49291,VISrl,8.0,90.0,1
49292,APN,2.0,225.0,1
49292,CA1,2.0,225.0,1
49292,CA2,2.0,225.0,1
49292,CA3,2.0,225.0,1
49292,DG,2.0,225.0,0
49292,LGd,2.0,225.0,1
49292,LP,2.0,225.0,1
49292,POL,2.0,225.0,1
49292,ProS,2.0,225.0,1
49292,SUB,2.0,225.0,1
49292,VISal,2.0,225.0,0
49292,VISam,2.0,225.0,0
49292,VISl,2.0,225.0,1
49292,VISmma,2.0,225.0,1
49292,VISp,2.0,225.0,0
49292,VISrl,2.0,225.0,1
49293,APN,1.0,270.0,1
49293,CA1,1.0,270.0,0
49293,CA2,1.0,270.0,0
49293,CA3,1.0,270.0,1
49293,DG,1.0,270.0,1
49293,LGd,1.0,270.0,1
49293,LP,1.0,270.0,1
49293,POL,1.0,270.0,1
49293,ProS,1.0,270.0,1
49293,SUB,1.0,270.0,0
49293,VISal,1.0,270.0,0
49293,VISam,1.0,270.0,1
49293,VISl,1.0,270.0,0
49293,VISmma,1.0,270.0,1
49293,VISp,1.0,270.0,1
49293,VISrl,1.0,270.0,1
49296,APN,15.0,270.0,1
49296,CA1,15.0,270.0,1
49296,CA2,15.0,270.0,0
49296,CA3,15.0,270.0,1
49296,DG,15.0,270.0,0
49296,LGd,15.0,270.0,1
49296,LP,15.0,270.0,1
49296,POL,15.0,270.0,1
49296,ProS,15.0,270.0,1
49296,SUB,15.0,270.0,1
49296,VISal,15.0,270.0,1
49296,VISam,15.0,270.0,1
49296,VISl,15.0,270.0,0
49296,VISmma,15.0,270.0,0
49296,VISp,15.0,270.0,0
49296,VISrl,15.0,270.0,1
49297,APN,8.0,45.0,1
49297,CA1,8.0,45.0,0
49297,CA2,8.0,45.0,1
49297,CA3,8.0,45.0,1
49297,DG,8.0,45.0,0
49297,LGd,8.0,45.0,1
49297,LP,8.0,45.0,0
49297,POL,8.0,45.0,1
49297,ProS,8.0,45.0,1
49297,SUB,8.0,45.0,1
49297,VISal,8.0,45.0,1
49297,VISam,8.0,45.0,0
49297,VISl,8.0,45.0,0
49297,VISmma,8.0,45.0,0
49297,VISp,8.0,45.0,0
49297,VISrl,8.0,45.0,1
49298,APN,2.0,45.0,1
49298,CA1,2.0,45.0,1
49298,CA2,2.0,45.0,0
49298,CA3,2.0,45.0,1
49298,DG,2.0,45.0,0
49298,LGd,2.0,45.0,1
49298,LP,2.0,45.0,1
49298,POL,2.0,45.0,1
49298,ProS,2.0,45.0,1
49298,SUB,2.0,45.0,1
49298,VISal,2.0,45.0,0
49298,VISam,2.0,45.0,0
49298,VISl,2.0,45.0,0
49298,VISmma,2.0,45.0,1
49298,VISp,2.0,45.0,0
49298,VISrl,2.0,45.0,1
49300,APN,2.0,270.0,1
49300,CA1,2.0,270.0,0
49300,CA2,2.0,270.0,0
49300,CA3,2.0,270.0,0
49300,DG,2.0,270.0,0
49300,LGd,2.0,270.0,1
49300,LP,2.0,270.0,1
49300,POL,2.0,270.0,1
49300,ProS,2.0,270.0,1
49300,SUB,2.0,270.0,1
49300,VISal,2.0,270.0,1
49300,VISam,2.0,270.0,1
49300,VISl,2.0,270.0,0
49300,VISmma,2.0,270.0,1
49300,VISp,2.0,270.0,0
49300,VISrl,2.0,270.0,1
49301,APN,4.0,0.0,1
49301,CA1,4.0,0.0,1
49301,CA2,4.0,0.0,1
49301,CA3,4.0,0.0,1
49301,DG,4.0,0.0,1
49301,LGd,4.0,0.0,1
49301,LP,4.0,0.0,1
49301,POL,4.0,0.0,1
49301,ProS,4.0,0.0,1
49301,SUB,4.0,0.0,1
49301,VISal,4.0,0.0,1
49301,VISam,4.0,0.0,1
49301,VISl,4.0,0.0,0
49301,VISmma,4.0,0.0,1
49301,VISp,4.0,0.0,0
49301,VISrl,4.0,0.0,1
49302,APN,15.0,90.0,1
49302,CA1,15.0,90.0,1
49302,CA2,15.0,90.0,0
49302,CA3,15.0,90.0,0
49302,DG,15.0,90.0,0
49302,LGd,15.0,90.0,1
49302,LP,15.0,90.0,1
49302,POL,15.0,90.0,1
49302,ProS,15.0,90.0,1
49302,SUB,15.0,90.0,1
49302,VISal,15.0,90.0,1
49302,VISam,15.0,90.0,1
49302,VISl,15.0,90.0,0
49302,VISmma,15.0,90.0,0
49302,VISp,15.0,90.0,0
49302,VISrl,15.0,90.0,1
49304,APN,4.0,90.0,1
49304,CA1,4.0,90.0,1
49304,CA2,4.0,90.0,0
49304,CA3,4.0,90.0,1
49304,DG,4.0,90.0,0
49304,LGd,4.0,90.0,1
49304,LP,4.0,90.0,1
49304,POL,4.0,90.0,1
49304,ProS,4.0,90.0,1
49304,SUB,4.0,90.0,1
49304,VISal,4.0,90.0,1
49304,VISam,4.0,90.0,1
49304,VISl,4.0,90.0,0
49304,VISmma,4.0,90.0,0
49304,VISp,4.0,90.0,0
49304,VISrl,4.0,90.0,1
49305,APN,2.0,270.0,1
49305,CA1,2.0,270.0,0
49305,CA2,2.0,270.0,1
49305,CA3,2.0,270.0,1
49305,DG,2.0,270.0,0
49305,LGd,2.0,270.0,1
49305,LP,2.0,270.0,1
49305,POL,2.0,270.0,1
49305,ProS,2.0,270.0,1
49305,SUB,2.0,270.0,1
49305,VISal,2.0,270.0,0
49305,VISam,2.0,270.0,1
49305,VISl,2.0,270.0,0
49305,VISmma,2.0,270.0,0
49305,VISp,2.0,270.0,1
49305,VISrl,2.0,270.0,1
49307,APN,4.0,45.0,1
49307,CA1,4.0,45.0,1
49307,CA2,4.0,45.0,0
49307,CA3,4.0,45.0,1
49307,DG,4.0,45.0,0
49307,LGd,4.0,45.0,1
49307,LP,4.0,45.0,1
49307,POL,4.0,45.0,1
49307,ProS,4.0,45.0,1
49307,SUB,4.0,45.0,1
49307,VISal,4.0,45.0,0
49307,VISam,4.0,45.0,0
49307,VISl,4.0,45.0,0
49307,VISmma,4.0,45.0,1
49307,VISp,4.0,45.0,0
49307,VISrl,4.0,45.0,1
49308,APN,1.0,180.0,1
49308,CA1,1.0,180.0,1
49308,CA2,1.0,180.0,0
49308,CA3,1.0,180.0,0
49308,DG,1.0,180.0,1
49308,LGd,1.0,180.0,1
49308,LP,1.0,180.0,1
49308,POL,1.0,180.0,1
49308,ProS,1.0,180.0,1
49308,SUB,1.0,180.0,1
49308,VISal,1.0,180.0,1
49308,VISam,1.0,180.0,1
49308,VISl,1.0,180.0,0
49308,VISmma,1.0,180.0,1
49308,VISp,1.0,180.0,0
49308,VISrl,1.0,180.0,1
49309,APN,4.0,315.0,1
49309,CA1,4.0,315.0,1
49309,CA2,4.0,315.0,1
49309,CA3,4.0,315.0,1
49309,DG,4.0,315.0,1
49309,LGd,4.0,315.0,1
49309,LP,4.0,315.0,1
49309,POL,4.0,315.0,1
49309,ProS,4.0,315.0,1
49309,SUB,4.0,315.0,1
49309,VISal,4.0,315.0,1
49309,VISam,4.0,315.0,1
49309,VISl,4.0,315.0,1
49309,VISmma,4.0,315.0,1
49309,VISp,4.0,315.0,1
49309,VISrl,4.0,315.0,1
49310,APN,2.0,180.0,1
49310,CA1,2.0,180.0,0
49310,CA2,2.0,180.0,0
49310,CA3,2.0,180.0,1
49310,DG,2.0,180.0,0
49310,LGd,2.0,180.0,1
49310,LP,2.0,180.0,1
49310,POL,2.0,180.0,1
49310,ProS,2.0,180.0,1
49310,SUB,2.0,180.0,1
49310,VISal,2.0,180.0,1
49310,VISam,2.0,180.0,1
49310,VISl,2.0,180.0,0
49310,VISmma,2.0,180.0,1
49310,VISp,2.0,180.0,0
49310,VISrl,2.0,180.0,1
49311,APN,8.0,225.0,1
49311,CA1,8.0,225.0,0
49311,CA2,8.0,225.0,1
49311,CA3,8.0,225.0,1
49311,DG,8.0,225.0,0
49311,LGd,8.0,225.0,1
49311,LP,8.0,225.0,1
49311,POL,8.0,225.0,1
49311,ProS,8.0,225.0,1
49311,SUB,8.0,225.0,1
49311,VISal,8.0,225.0,1
49311,VISam,8.0,225.0,0
49311,VISl,8.0,225.0,0
49311,VISmma,8.0,225.0,1
49311,VISp,8.0,225.0,0
49311,VISrl,8.0,225.0,1
49312,APN,15.0,0.0,1
49312,CA1,15.0,0.0,0
49312,CA2,15.0,0.0,0
49312,CA3,15.0,0.0,1
49312,DG,15.0,0.0,0
49312,LGd,15.0,0.0,1
49312,LP,15.0,0.0,1
49312,POL,15.0,0.0,1
49312,ProS,15.0,0.0,1
49312,SUB,15.0,0.0,1
49312,VISal,15.0,0.0,0
49312,VISam,15.0,0.0,1
49312,VISl,15.0,0.0,0
49312,VISmma,15.0,0.0,1
49312,VISp,15.0,0.0,0
49312,VISrl,15.0,0.0,1
49313,APN,2.0,135.0,1
49313,CA1,2.0,135.0,0
49313,CA2,2.0,135.0,0
49313,CA3,2.0,135.0,1
49313,DG,2.0,135.0,0
49313,LGd,2.0,135.0,1
49313,LP,2.0,135.0,1
49313,POL,2.0,135.0,1
49313,ProS,2.0,135.0,1
49313,SUB,2.0,135.0,0
49313,VISal,2.0,135.0,0
49313,VISam,2.0,135.0,0
49313,VISl,2.0,135.0,0
49313,VISmma,2.0,135.0,0
49313,VISp,2.0,135.0,0
49313,VISrl,2.0,135.0,1
49314,APN,1.0,180.0,1
49314,CA1,1.0,180.0,0
49314,CA2,1.0,180.0,1
49314,CA3,1.0,180.0,0
49314,DG,1.0,180.0,0
49314,LGd,1.0,180.0,1
49314,LP,1.0,180.0,1
49314,POL,1.0,180.0,1
49314,ProS,1.0,180.0,1
49314,SUB,1.0,180.0,1
49314,VISal,1.0,180.0,0
49314,VISam,1.0,180.0,1
49314,VISl,1.0,180.0,0
49314,VISmma,1.0,180.0,1
49314,VISp,1.0,180.0,0
49314,VISrl,1.0,180.0,1
49315,APN,4.0,270.0,1
49315,CA1,4.0,270.0,0
49315,CA2,4.0,270.0,1
49315,CA3,4.0,270.0,1
49315,DG,4.0,270.0,0
49315,LGd,4.0,270.0,1
49315,LP,4.0,270.0,1
49315,POL,4.0,270.0,1
49315,ProS,4.0,270.0,1
49315,SUB,4.0,270.0,1
49315,VISal,4.0,270.0,0
49315,VISam,4.0,270.0,1
49315,VISl,4.0,270.0,0
49315,VISmma,4.0,270.0,0
49315,VISp,4.0,270.0,0
49315,VISrl,4.0,270.0,1
49316,APN,4.0,180.0,1
49316,CA1,4.0,180.0,1
49316,CA2,4.0,180.0,1
49316,CA3,4.0,180.0,1
49316,DG,4.0,180.0,0
49316,LGd,4.0,180.0,1
49316,LP,4.0,180.0,1
49316,POL,4.0,180.0,1
49316,ProS,4.0,180.0,1
49316,SUB,4.0,180.0,1
49316,VISal,4.0,180.0,1
49316,VISam,4.0,180.0,0
49316,VISl,4.0,180.0,0
49316,VISmma,4.0,180.0,1
49316,VISp,4.0,180.0,0
49316,VISrl,4.0,180.0,1
49317,APN,15.0,135.0,1
49317,CA1,15.0,135.0,1
49317,CA2,15.0,135.0,0
49317,CA3,15.0,135.0,1
49317,DG,15.0,135.0,0
49317,LGd,15.0,135.0,1
49317,LP,15.0,135.0,1
49317,POL,15.0,135.0,1
49317,ProS,15.0,135.0,1
49317,SUB,15.0,135.0,1
49317,VISal,15.0,135.0,0
49317,VISam,15.0,135.0,1
49317,VISl,15.0,135.0,0
49317,VISmma,15.0,135.0,1
49317,VISp,15.0,135.0,0
49317,VISrl,15.0,135.0,1
49318,APN,1.0,45.0,1
49318,CA1,1.0,45.0,1
49318,CA2,1.0,45.0,0
49318,CA3,1.0,45.0,1
49318,DG,1.0,45.0,0
49318,LGd,1.0,45.0,1
49318,LP,1.0,45.0,1
49318,POL,1.0,45.0,1
49318,ProS,1.0,45.0,1
49318,SUB,1.0,45.0,1
49318,VISal,1.0,45.0,0
49318,VISam,1.0,45.0,1
49318,VISl,1.0,45.0,1
49318,VISmma,1.0,45.0,1
49318,VISp,1.0,45.0,0
49318,VISrl,1.0,45.0,1
49319,APN,1.0,225.0,1
49319,CA1,1.0,225.0,0
49319,CA2,1.0,225.0,1
49319,CA3,1.0,225.0,1
49319,DG,1.0,225.0,0
49319,LGd,1.0,225.0,1
49319,LP,1.0,225.0,1
49319,POL,1.0,225.0,1
49319,ProS,1.0,225.0,1
49319,SUB,1.0,225.0,1
49319,VISal,1.0,225.0,0
49319,VISam,1.0,225.0,0
49319,VISl,1.0,225.0,0
49319,VISmma,1.0,225.0,0
49319,VISp,1.0,225.0,0
49319,VISrl,1.0,225.0,1
49320,APN,15.0,225.0,1
49320,CA1,15.0,225.0,0
49320,CA2,15.0,225.0,1
49320,CA3,15.0,225.0,1
49320,DG,15.0,225.0,1
49320,LGd,15.0,225.0,1
49320,LP,15.0,225.0,1
49320,POL,15.0,225.0,1
49320,ProS,15.0,225.0,1
49320,SUB,15.0,225.0,1
49320,VISal,15.0,225.0,0
49320,VISam,15.0,225.0,1
49320,VISl,15.0,225.0,0
49320,VISmma,15.0,225.0,0
49320,VISp,15.0,225.0,0
49320,VISrl,15.0,225.0,0
49321,APN,4.0,270.0,1
49321,CA1,4.0,270.0,0
49321,CA2,4.0,270.0,1
49321,CA3,4.0,270.0,1
49321,DG,4.0,270.0,0
49321,LGd,4.0,270.0,1
49321,LP,4.0,270.0,1
49321,POL,4.0,270.0,1
49321,ProS,4.0,270.0,1
49321,SUB,4.0,270.0,1
49321,VISal,4.0,270.0,0
49321,VISam,4.0,270.0,1
49321,VISl,4.0,270.0,0
49321,VISmma,4.0,270.0,1
49321,VISp,4.0,270.0,0
49321,VISrl,4.0,270.0,1
49322,APN,2.0,180.0,1
49322,CA1,2.0,180.0,1
49322,CA2,2.0,180.0,1
49322,CA3,2.0,180.0,1
49322,DG,2.0,180.0,0
49322,LGd,2.0,180.0,1
49322,LP,2.0,180.0,1
49322,POL,2.0,180.0,1
49322,ProS,2.0,180.0,1
49322,SUB,2.0,180.0,1
49322,VISal,2.0,180.0,1
49322,VISam,2.0,180.0,1
49322,VISl,2.0,180.0,1
49322,VISmma,2.0,180.0,1
49322,VISp,2.0,180.0,0
49322,VISrl,2.0,180.0,1
49323,APN,2.0,180.0,1
49323,CA1,2.0,180.0,1
49323,CA2,2.0,180.0,1
49323,CA3,2.0,180.0,1
49323,DG,2.0,180.0,1
49323,LGd,2.0,180.0,1
49323,LP,2.0,180.0,1
49323,POL,2.0,180.0,1
49323,ProS,2.0,180.0,1
49323,SUB,2.0,180.0,1
49323,VISal,2.0,180.0,1
49323,VISam,2.0,180.0,1
49323,VISl,2.0,180.0,1
49323,VISmma,2.0,180.0,1
49323,VISp,2.0,180.0,1
49323,VISrl,2.0,180.0,1
49324,APN,8.0,225.0,1
49324,CA1,8.0,225.0,1
49324,CA2,8.0,225.0,1
49324,CA3,8.0,225.0,1
49324,DG,8.0,225.0,1
49324,LGd,8.0,225.0,1
49324,LP,8.0,225.0,1
49324,POL,8.0,225.0,1
49324,ProS,8.0,225.0,1
49324,SUB,8.0,225.0,1
49324,VISal,8.0,225.0,1
49324,VISam,8.0,225.0,1
49324,VISl,8.0,225.0,1
49324,VISmma,8.0,225.0,1
49324,VISp,8.0,225.0,0
49324,VISrl,8.0,225.0,1
49325,APN,4.0,225.0,1
49325,CA1,4.0,225.0,0
49325,CA2,4.0,225.0,1
49325,CA3,4.0,225.0,1
49325,DG,4.0,225.0,0
49325,LGd,4.0,225.0,1
49325,LP,4.0,225.0,1
49325,POL,4.0,225.0,1
49325,ProS,4.0,225.0,1
49325,SUB,4.0,225.0,0
49325,VISal,4.0,225.0,1
49325,VISam,4.0,225.0,0
49325,VISl,4.0,225.0,0
49325,VISmma,4.0,225.0,1
49325,VISp,4.0,225.0,0
49325,VISrl,4.0,225.0,1
49326,APN,2.0,45.0,1
49326,CA1,2.0,45.0,1
49326,CA2,2.0,45.0,1
49326,CA3,2.0,45.0,1
49326,DG,2.0,45.0,0
49326,LGd,2.0,45.0,1
49326,LP,2.0,45.0,1
49326,POL,2.0,45.0,1
49326,ProS,2.0,45.0,1
49326,SUB,2.0,45.0,1
49326,VISal,2.0,45.0,1
49326,VISam,2.0,45.0,1
49326,VISl,2.0,45.0,1
49326,VISmma,2.0,45.0,1
49326,VISp,2.0,45.0,1
