stimulus_presentation_id,unit_id,spatial_frequency,temporal_frequency,spikes_per_second
3799,951113255,0.04,2.0,21.481955157666718
3799,951113271,0.04,2.0,76.93537428559708
3799,951113280,0.04,2.0,1.4987410575116313
3799,951113306,0.04,2.0,0.4995803525038771
3799,951113338,0.04,2.0,0.9991607050077542
3799,951113347,0.04,2.0,1.4987410575116313
3799,951113399,0.04,2.0,2.9974821150232627
3799,951113464,0.04,2.0,27.47691938771324
3799,951113514,0.04,2.0,14.487830222612438
3799,951113548,0.04,2.0,1.9983214100155084
3799,951113717,0.04,2.0,26.977339035209365
3799,951113768,0.04,2.0,32.97230326525589
3799,951113775,0.04,2.0,9.991607050077542
3799,951113785,0.04,2.0,4.995803525038771
3799,951113859,0.04,2.0,2.9974821150232627
3799,951114101,0.04,2.0,0.9991607050077542
3799,951114422,0.04,2.0,31.47356220774426
3799,951114462,0.04,2.0,1.4987410575116313
3799,951114496,0.04,2.0,35.47020502777528
3799,951114505,0.04,2.0,8.992446345069789
3799,951114520,0.04,2.0,69.9412493505428
3799,951114542,0.04,2.0,9.991607050077542
3799,951114583,0.04,2.0,36.46936573278303
3799,951114629,0.04,2.0,112.40557931337236
3799,951114673,0.04,2.0,15.986571280124068
3799,951114717,0.04,2.0,50.45761560289159
3799,951114735,0.04,2.0,20.48279445265896
3799,951114745,0.04,2.0,35.47020502777528
3799,951114776,0.04,2.0,27.47691938771324
3799,951114812,0.04,2.0,13.98824987010856
3799,951114857,0.04,2.0,29.97482115023263
3799,951114901,0.04,2.0,10.990767755085297
3799,951114910,0.04,2.0,12.48950881259693
3799,951114916,0.04,2.0,3.49706246752714
3799,951114961,0.04,2.0,2.9974821150232627
3799,951114980,0.04,2.0,7.493705287558157
3799,951115037,0.04,2.0,2.4979017625193856
3799,951115079,0.04,2.0,0.9991607050077542
3799,951115126,0.04,2.0,5.495383877542649
3799,951115133,0.04,2.0,13.488669517604682
3799,951115162,0.04,2.0,6.494544582550403
3799,951115193,0.04,2.0,4.995803525038771
3799,951115201,0.04,2.0,23.9798569201861
3799,951115211,0.04,2.0,7.493705287558157
3799,951115219,0.04,2.0,1.4987410575116313
3799,951115234,0.04,2.0,0.4995803525038771
3799,951115242,0.04,2.0,1.9983214100155084
3799,951115257,0.04,2.0,6.99412493505428
3799,951115268,0.04,2.0,22.980696215178348
3799,951115276,0.04,2.0,6.494544582550403
3799,951115296,0.04,2.0,2.4979017625193856
3799,951115363,0.04,2.0,22.980696215178348
3799,951115384,0.04,2.0,0.4995803525038771
3799,951115396,0.04,2.0,13.488669517604682
3799,951115441,0.04,2.0,36.96894608528691
3799,951115457,0.04,2.0,3.49706246752714
3799,951115497,0.04,2.0,12.989089165100806
3799,951115813,0.04,2.0,5.994964230046525
3799,951115821,0.04,2.0,30.973981855240382
3799,951115837,0.04,2.0,5.994964230046525
3799,951115903,0.04,2.0,11.98992846009305
3799,951115909,0.04,2.0,11.98992846009305
3799,951115917,0.04,2.0,7.493705287558157
3799,951116003,0.04,2.0,66.94376723551953
3799,951116030,0.04,2.0,0.9991607050077542
3799,951116224,0.04,2.0,1.4987410575116313
3799,951116248,0.04,2.0,3.49706246752714
3799,951116291,0.04,2.0,6.494544582550403
3799,951116313,0.04,2.0,22.48111586267447
3799,951116318,0.04,2.0,11.98992846009305
3799,951116332,0.04,2.0,13.98824987010856
3799,951116356,0.04,2.0,6.99412493505428
3799,951116395,0.04,2.0,8.49286599256591
3799,951116440,0.04,2.0,45.961392430356696
3799,951116459,0.04,2.0,59.94964230046526
3799,951116470,0.04,2.0,3.49706246752714
3799,951116476,0.04,2.0,19.983214100155084
3799,951116494,0.04,2.0,1.9983214100155084
3799,951116580,0.04,2.0,6.99412493505428
3799,951116587,0.04,2.0,19.483633747651208
3799,951116605,0.04,2.0,1.4987410575116313
3799,951116637,0.04,2.0,2.9974821150232627
3799,951116677,0.04,2.0,3.996642820031017
3799,951116709,0.04,2.0,1.4987410575116313
3799,951116716,0.04,2.0,15.486990927620191
3799,951116723,0.04,2.0,6.99412493505428
3799,951116730,0.04,2.0,26.47775868270549
3799,951116742,0.04,2.0,15.486990927620191
3799,951116749,0.04,2.0,11.98992846009305
3799,951116755,0.04,2.0,0.4995803525038771
3799,951116761,0.04,2.0,3.996642820031017
3799,951116768,0.04,2.0,26.977339035209365
3799,951116776,0.04,2.0,0.9991607050077542
3799,951116783,0.04,2.0,1.4987410575116313
3799,951116807,0.04,2.0,1.9983214100155084
3799,951116826,0.04,2.0,15.486990927620191
3799,951116831,0.04,2.0,1.9983214100155084
3799,951116855,0.04,2.0,0.9991607050077542
3799,951116874,0.04,2.0,0.4995803525038771
3799,951116909,0.04,2.0,7.993285640062034
3799,951116917,0.04,2.0,0.9991607050077542
3799,951116974,0.04,2.0,1.4987410575116313
3799,951117090,0.04,2.0,9.991607050077542
3799,951117121,0.04,2.0,2.4979017625193856
3799,951117127,0.04,2.0,24.97901762519386
3799,951117155,0.04,2.0,0.9991607050077542
3799,951117252,0.04,2.0,10.990767755085297
3799,951117258,0.04,2.0,0.4995803525038771
3799,951117264,0.04,2.0,6.99412493505428
3799,951117365,0.04,2.0,5.495383877542649
3799,951117418,0.04,2.0,2.9974821150232627
3799,951117426,0.04,2.0,0.9991607050077542
3800,951088664,0.04,1.0,6.994089993955717
3800,951088679,0.04,1.0,21.481847838578272
3800,951088721,0.04,1.0,14.987335701333677
3800,951088823,0.04,1.0,1.4987335701333677
3800,951088862,0.04,1.0,36.46918353991195
3800,951088891,0.04,1.0,0.4995778567111226
3800,951088939,0.04,1.0,6.494512137244594
3800,951088948,0.04,1.0,67.94258851271267
3800,951088957,0.04,1.0,3.9966228536889807
3800,951088968,0.04,1.0,51.45651924124563
3800,951089004,0.04,1.0,7.493667850666839
3800,951089020,0.04,1.0,70.94005565297941
3800,951089071,0.04,1.0,3.9966228536889807
3800,951089083,0.04,1.0,23.979737122133884
3800,951089095,0.04,1.0,5.994934280533471
3800,951089130,0.04,1.0,11.989868561066942
3800,951089164,0.04,1.0,57.4514535217791
3800,951089174,0.04,1.0,22.98058140871164
3800,951089184,0.04,1.0,0.9991557134222452
3800,951089195,0.04,1.0,42.46411782044542
3800,951089220,0.04,1.0,2.9974671402667354
3800,951089339,0.04,1.0,5.994934280533471
3800,951089429,0.04,1.0,31.473404972800722
3800,951089459,0.04,1.0,3.9966228536889807
3800,951089488,0.04,1.0,44.46242924728991
3800,951089538,0.04,1.0,94.42021491840217
3800,951089592,0.04,1.0,21.481847838578272
3800,951089614,0.04,1.0,2.497889283555613
3800,951089704,0.04,1.0,6.994089993955717
3800,951089789,0.04,1.0,3.4970449969778583
3800,951089925,0.04,1.0,3.4970449969778583
3800,951090214,0.04,1.0,30.973827116089602
3800,951090343,0.04,1.0,6.994089993955717
3800,951090551,0.04,1.0,8.992401420800206
3800,951090679,0.04,1.0,7.493667850666839
3800,951090717,0.04,1.0,0.4995778567111226
3800,951090729,0.04,1.0,5.495356423822349
3800,951090804,0.04,1.0,1.9983114268444904
3800,951090856,0.04,1.0,0.4995778567111226
3800,951090924,0.04,1.0,2.9974671402667354
3800,951090982,0.04,1.0,10.990712847644698
3800,951091188,0.04,1.0,16.98564712817817
3800,951091287,0.04,1.0,6.994089993955717
3800,951091304,0.04,1.0,14.987335701333677
3800,951091412,0.04,1.0,8.492823564089084
3800,951091444,0.04,1.0,9.49197927751133
3800,951091475,0.04,1.0,0.9991557134222452
3800,951091492,0.04,1.0,15.986491414755923
3800,951091623,0.04,1.0,0.4995778567111226
3800,951091671,0.04,1.0,0.4995778567111226
3800,951091758,0.04,1.0,4.496200710400103
3800,951091785,0.04,1.0,13.988179987911433
3800,951091890,0.04,1.0,1.4987335701333677
3800,951091914,0.04,1.0,2.9974671402667354
3800,951092050,0.04,1.0,24.97889283555613
3800,951092075,0.04,1.0,5.994934280533471
3800,951092303,0.04,1.0,20.482692125156028
3800,951092369,0.04,1.0,10.491134990933574
3800,951092398,0.04,1.0,0.4995778567111226
3800,951092410,0.04,1.0,2.497889283555613
3800,951092437,0.04,1.0,16.98564712817817
3800,951092450,0.04,1.0,24.479314978845007
3800,951092475,0.04,1.0,5.994934280533471
3800,951092488,0.04,1.0,1.9983114268444904
3800,951092539,0.04,1.0,0.9991557134222452
3800,951092594,0.04,1.0,28.475937832533987
3800,951092617,0.04,1.0,2.9974671402667354
3800,951092673,0.04,1.0,14.487757844622555
3800,951092707,0.04,1.0,2.9974671402667354
3800,951092798,0.04,1.0,0.4995778567111226
3800,951092890,0.04,1.0,5.994934280533471
3800,951092912,0.04,1.0,2.9974671402667354
3800,951092924,0.04,1.0,10.491134990933574
3800,951092940,0.04,1.0,30.973827116089602
3800,951092949,0.04,1.0,0.4995778567111226
3800,951092961,0.04,1.0,4.496200710400103
3800,951092973,0.04,1.0,26.4776264056895
3800,951092983,0.04,1.0,9.991557134222452
3800,951093020,0.04,1.0,1.9983114268444904
3800,951093048,0.04,1.0,1.4987335701333677
3800,951093069,0.04,1.0,3.9966228536889807
3800,951093080,0.04,1.0,41.464962107023176
3800,951093125,0.04,1.0,19.983114268444904
3800,951093283,0.04,1.0,33.47171639964522
3800,951093302,0.04,1.0,21.981425695289396
3800,951093336,0.04,1.0,0.4995778567111226
3800,951093349,0.04,1.0,0.4995778567111226
3800,951093416,0.04,1.0,7.9932457073779615
3800,951093444,0.04,1.0,0.4995778567111226
3800,951093472,0.04,1.0,1.9983114268444904
3800,951093484,0.04,1.0,1.9983114268444904
3800,951093525,0.04,1.0,1.9983114268444904
3800,951093565,0.04,1.0,4.496200710400103
3800,951093595,0.04,1.0,0.4995778567111226
3800,951093608,0.04,1.0,24.97889283555613
3800,951093662,0.04,1.0,2.497889283555613
3800,951093688,0.04,1.0,9.49197927751133
3800,951093712,0.04,1.0,3.9966228536889807
3800,951093725,0.04,1.0,1.4987335701333677
3800,951093749,0.04,1.0,0.9991557134222452
3800,951093762,0.04,1.0,1.4987335701333677
3800,951093795,0.04,1.0,5.495356423822349
3800,951093821,0.04,1.0,33.97129425635634
3800,951093846,0.04,1.0,6.994089993955717
3800,951093892,0.04,1.0,2.9974671402667354
3800,951093928,0.04,1.0,0.4995778567111226
3800,951094009,0.04,1.0,7.9932457073779615
3800,951094036,0.04,1.0,22.481003552000516
3800,951094081,0.04,1.0,6.994089993955717
3800,951094300,0.04,1.0,0.9991557134222452
3800,951094440,0.04,1.0,1.4987335701333677
3800,951094453,0.04,1.0,0.4995778567111226
3800,951094467,0.04,1.0,3.4970449969778583
3800,951094516,0.04,1.0,3.4970449969778583
3800,951094559,0.04,1.0,10.491134990933574
3800,951094603,0.04,1.0,2.9974671402667354
3800,951094616,0.04,1.0,0.4995778567111226
3800,951094629,0.04,1.0,3.4970449969778583
3800,951094654,0.04,1.0,1.9983114268444904
3800,951094709,0.04,1.0,8.992401420800206
3800,951094932,0.04,1.0,12.489446417778066
3800,951094944,0.04,1.0,10.990712847644698
3800,951095014,0.04,1.0,16.98564712817817
3800,951095054,0.04,1.0,14.487757844622555
3800,951095069,0.04,1.0,10.990712847644698
3800,951095097,0.04,1.0,0.4995778567111226
3800,951095114,0.04,1.0,1.4987335701333677
3800,951095256,0.04,1.0,0.9991557134222452
3800,951095315,0.04,1.0,4.995778567111226
3800,951095328,0.04,1.0,2.497889283555613
3800,951095360,0.04,1.0,11.49029070435582
3800,951095385,0.04,1.0,1.9983114268444904
3800,951095411,0.04,1.0,2.497889283555613
3800,951095428,0.04,1.0,9.991557134222452
3800,951095468,0.04,1.0,0.9991557134222452
3800,951095508,0.04,1.0,4.995778567111226
3800,951095537,0.04,1.0,5.495356423822349
3800,951095559,0.04,1.0,1.4987335701333677
3800,951095759,0.04,1.0,0.4995778567111226
3800,951095875,0.04,1.0,4.995778567111226
3800,951095898,0.04,1.0,1.9983114268444904
3800,951095913,0.04,1.0,2.497889283555613
3800,951095949,0.04,1.0,4.496200710400103
3800,951096020,0.04,1.0,12.489446417778066
3800,951096055,0.04,1.0,8.492823564089084
3800,951096158,0.04,1.0,19.983114268444904
3800,951096171,0.04,1.0,65.44469922915707
3800,951096210,0.04,1.0,6.494512137244594
3800,951096223,0.04,1.0,25.978048548978375
3800,951096645,0.04,1.0,1.4987335701333677
3800,951096837,0.04,1.0,7.9932457073779615
3800,951096869,0.04,1.0,3.4970449969778583
3800,951096888,0.04,1.0,11.49029070435582
3800,951096903,0.04,1.0,10.990712847644698
3800,951096918,0.04,1.0,15.986491414755923
3800,951096947,0.04,1.0,11.49029070435582
3800,951097155,0.04,1.0,0.9991557134222452
3800,951097181,0.04,1.0,2.9974671402667354
3800,951097314,0.04,1.0,2.9974671402667354
3800,951097339,0.04,1.0,31.972982829511846
3800,951097368,0.04,1.0,18.98395855502266
3800,951097439,0.04,1.0,4.496200710400103
3800,951097452,0.04,1.0,8.492823564089084
3800,951097492,0.04,1.0,5.495356423822349
3800,951097504,0.04,1.0,0.4995778567111226
3800,951097530,0.04,1.0,5.994934280533471
3800,951097547,0.04,1.0,49.95778567111226
3800,951097589,0.04,1.0,0.9991557134222452
3800,951097603,0.04,1.0,8.992401420800206
3800,951097653,0.04,1.0,3.9966228536889807
3800,951097682,0.04,1.0,2.497889283555613
3800,951097708,0.04,1.0,1.9983114268444904
3800,951097722,0.04,1.0,3.4970449969778583
3800,951097748,0.04,1.0,6.494512137244594
3800,951097772,0.04,1.0,2.497889283555613
3800,951097857,0.04,1.0,17.984802841600413
3800,951097869,0.04,1.0,19.983114268444904
3800,951097919,0.04,1.0,0.9991557134222452
3800,951097934,0.04,1.0,5.994934280533471
3800,951097947,0.04,1.0,12.989024274489188
3800,951098075,0.04,1.0,2.9974671402667354
3800,951098105,0.04,1.0,8.992401420800206
3800,951098229,0.04,1.0,0.9991557134222452
3800,951098242,0.04,1.0,17.984802841600413
3800,951098265,0.04,1.0,0.4995778567111226
3800,951098332,0.04,1.0,0.4995778567111226
3800,951098346,0.04,1.0,8.992401420800206
3800,951098372,0.04,1.0,1.9983114268444904
3800,951098384,0.04,1.0,0.9991557134222452
3800,951098414,0.04,1.0,0.4995778567111226
3800,951098447,0.04,1.0,10.990712847644698
3800,951098461,0.04,1.0,2.9974671402667354
3800,951098487,0.04,1.0,1.4987335701333677
3800,951098530,0.04,1.0,0.4995778567111226
3800,951098546,0.04,1.0,0.9991557134222452
3800,951098560,0.04,1.0,6.494512137244594
3800,951098658,0.04,1.0,0.9991557134222452
3800,951098773,0.04,1.0,12.989024274489188
3800,951098807,0.04,1.0,10.491134990933574
3800,951098850,0.04,1.0,0.4995778567111226
3800,951098871,0.04,1.0,1.4987335701333677
3800,951098928,0.04,1.0,19.48353641173378
3800,951099033,0.04,1.0,12.489446417778066
3800,951099043,0.04,1.0,5.495356423822349
3800,951099055,0.04,1.0,2.9974671402667354
3800,951099068,0.04,1.0,2.9974671402667354
3800,951099081,0.04,1.0,8.492823564089084
3800,951099104,0.04,1.0,7.493667850666839
3800,951099306,0.04,1.0,15.486913558044801
3800,951099320,0.04,1.0,4.496200710400103
3800,951100116,0.04,1.0,19.983114268444904
3800,951100127,0.04,1.0,19.48353641173378
3800,951100178,0.04,1.0,0.4995778567111226
3800,951100260,0.04,1.0,1.9983114268444904
3800,951100316,0.04,1.0,25.978048548978375
3800,951100328,0.04,1.0,2.497889283555613
3800,951100360,0.04,1.0,1.4987335701333677
3800,951100393,0.04,1.0,6.994089993955717
3800,951100405,0.04,1.0,29.974671402667354
3800,951100426,0.04,1.0,13.48860213120031
3800,951100942,0.04,1.0,4.496200710400103
3800,951101045,0.04,1.0,2.497889283555613
3800,951101058,0.04,1.0,19.48353641173378
3800,951101069,0.04,1.0,8.992401420800206
3800,951101162,0.04,1.0,1.9983114268444904
3800,951101184,0.04,1.0,16.486069271467045
3800,951101193,0.04,1.0,0.4995778567111226
3800,951101215,0.04,1.0,8.492823564089084
3800,951101246,0.04,1.0,0.9991557134222452
3800,951101271,0.04,1.0,17.984802841600413
3800,951101284,0.04,1.0,3.4970449969778583
3800,951101299,0.04,1.0,13.48860213120031
3800,951101313,0.04,1.0,7.493667850666839
3800,951101328,0.04,1.0,12.989024274489188
3800,951101343,0.04,1.0,12.489446417778066
3800,951101374,0.04,1.0,7.493667850666839
3800,951101405,0.04,1.0,3.4970449969778583
3800,951101446,0.04,1.0,8.992401420800206
3800,951101472,0.04,1.0,21.481847838578272
3800,951101486,0.04,1.0,0.4995778567111226
3800,951101511,0.04,1.0,21.481847838578272
3800,951101525,0.04,1.0,8.492823564089084
3800,951101551,0.04,1.0,1.9983114268444904
3800,951101577,0.04,1.0,7.493667850666839
3800,951101590,0.04,1.0,5.495356423822349
3800,951101620,0.04,1.0,17.984802841600413
3800,951101678,0.04,1.0,7.493667850666839
3800,951101752,0.04,1.0,0.4995778567111226
3800,951101771,0.04,1.0,14.487757844622555
3800,951101798,0.04,1.0,3.4970449969778583
3800,951101825,0.04,1.0,37.96791711004532
3800,951101884,0.04,1.0,5.994934280533471
3800,951101931,0.04,1.0,3.9966228536889807
3800,951101958,0.04,1.0,7.9932457073779615
3800,951101971,0.04,1.0,23.979737122133884
3800,951101983,0.04,1.0,79.93245707377962
3800,951102008,0.04,1.0,4.496200710400103
3800,951102034,0.04,1.0,30.474249259378478
3800,951102049,0.04,1.0,18.484380698311536
3800,951102092,0.04,1.0,12.989024274489188
3800,951102109,0.04,1.0,5.495356423822349
3800,951102121,0.04,1.0,10.491134990933574
3800,951102152,0.04,1.0,13.988179987911433
3800,951102169,0.04,1.0,1.9983114268444904
3800,951102180,0.04,1.0,1.4987335701333677
3800,951102192,0.04,1.0,0.4995778567111226
3800,951102207,0.04,1.0,10.990712847644698
3800,951102235,0.04,1.0,25.47847069226725
3800,951102247,0.04,1.0,21.481847838578272
3800,951102277,0.04,1.0,8.492823564089084
3800,951102290,0.04,1.0,31.473404972800722
3800,951102476,0.04,1.0,24.97889283555613
3800,951102534,0.04,1.0,1.9983114268444904
3800,951102555,0.04,1.0,0.4995778567111226
3800,951102601,0.04,1.0,1.4987335701333677
3800,951102623,0.04,1.0,5.495356423822349
3800,951102646,0.04,1.0,24.479314978845007
3800,951102673,0.04,1.0,1.4987335701333677
3800,951102686,0.04,1.0,45.46158496071216
3800,951102820,0.04,1.0,18.98395855502266
3800,951102834,0.04,1.0,12.489446417778066
3800,951102846,0.04,1.0,10.990712847644698
3800,951102934,0.04,1.0,20.482692125156028
3800,951102962,0.04,1.0,10.491134990933574
3800,951103019,0.04,1.0,30.474249259378478
3800,951103080,0.04,1.0,0.9991557134222452
3800,951103093,0.04,1.0,2.9974671402667354
3800,951103150,0.04,1.0,2.497889283555613
3800,951103163,0.04,1.0,19.48353641173378
3800,951103238,0.04,1.0,17.485224984889292
3800,951103262,0.04,1.0,20.982269981867148
3800,951103290,0.04,1.0,4.995778567111226
3800,951103332,0.04,1.0,61.947654232179204
3800,951103361,0.04,1.0,27.476782119111743
3800,951103380,0.04,1.0,15.986491414755923
3800,951103455,0.04,1.0,9.991557134222452
3800,951103488,0.04,1.0,10.491134990933574
3800,951103498,0.04,1.0,10.491134990933574
3800,951103508,0.04,1.0,29.475093545956234
3800,951103518,0.04,1.0,0.9991557134222452
3800,951103530,0.04,1.0,13.48860213120031
3800,951103553,0.04,1.0,13.48860213120031
3800,951103624,0.04,1.0,1.4987335701333677
3800,951103632,0.04,1.0,37.46833925333419
3800,951103652,0.04,1.0,4.995778567111226
3800,951103671,0.04,1.0,0.9991557134222452
3800,951103691,0.04,1.0,0.4995778567111226
3800,951103704,0.04,1.0,13.48860213120031
3800,951103735,0.04,1.0,1.9983114268444904
3800,951103757,0.04,1.0,5.495356423822349
3800,951103768,0.04,1.0,8.492823564089084
3800,951103779,0.04,1.0,0.9991557134222452
3800,951103799,0.04,1.0,1.4987335701333677
3800,951103810,0.04,1.0,0.4995778567111226
3800,951103854,0.04,1.0,3.9966228536889807
3800,951103877,0.04,1.0,2.497889283555613
3800,951103889,0.04,1.0,1.9983114268444904
3800,951103918,0.04,1.0,5.994934280533471
3800,951103958,0.04,1.0,13.988179987911433
3800,951104031,0.04,1.0,5.495356423822349
3800,951104064,0.04,1.0,2.497889283555613
3800,951104075,0.04,1.0,3.9966228536889807
3800,951104086,0.04,1.0,0.4995778567111226
3800,951104138,0.04,1.0,2.497889283555613
3800,951104192,0.04,1.0,65.94427708586818
3800,951104296,0.04,1.0,0.4995778567111226
3800,951104410,0.04,1.0,4.995778567111226
3800,951104421,0.04,1.0,0.4995778567111226
3800,951104510,0.04,1.0,24.479314978845007
3800,951104695,0.04,1.0,0.4995778567111226
3800,951104746,0.04,1.0,11.49029070435582
3800,951104832,0.04,1.0,10.491134990933574
3800,951104990,0.04,1.0,14.987335701333677
3800,951105112,0.04,1.0,2.9974671402667354
3800,951105123,0.04,1.0,6.494512137244594
3800,951105202,0.04,1.0,5.495356423822349
3800,951105218,0.04,1.0,9.991557134222452
3800,951105231,0.04,1.0,2.497889283555613
3800,951105844,0.04,1.0,12.489446417778066
3800,951106047,0.04,1.0,15.986491414755923
3800,951106071,0.04,1.0,11.989868561066942
3800,951106105,0.04,1.0,14.987335701333677
3800,951106126,0.04,1.0,28.97551568924511
3800,951106229,0.04,1.0,4.496200710400103
3800,951106376,0.04,1.0,5.495356423822349
3800,951106458,0.04,1.0,8.992401420800206
3800,951106476,0.04,1.0,0.4995778567111226
3800,951106493,0.04,1.0,4.995778567111226
3800,951106527,0.04,1.0,27.976359975822866
3800,951106541,0.04,1.0,2.497889283555613
3800,951106581,0.04,1.0,11.49029070435582
3800,951106592,0.04,1.0,20.982269981867148
3800,951106670,0.04,1.0,2.497889283555613
3800,951106677,0.04,1.0,14.987335701333677
3800,951106725,0.04,1.0,61.947654232179204
3800,951106759,0.04,1.0,25.47847069226725
3800,951106810,0.04,1.0,3.9966228536889807
3800,951106830,0.04,1.0,0.9991557134222452
3800,951106869,0.04,1.0,13.48860213120031
3800,951106891,0.04,1.0,43.463273533867664
3800,951106922,0.04,1.0,6.994089993955717
3800,951106985,0.04,1.0,6.494512137244594
3800,951107136,0.04,1.0,0.9991557134222452
3800,951107200,0.04,1.0,28.475937832533987
3800,951107257,0.04,1.0,0.4995778567111226
3800,951107266,0.04,1.0,47.95947424426777
3800,951107278,0.04,1.0,6.494512137244594
3800,951107462,0.04,1.0,7.9932457073779615
3800,951107474,0.04,1.0,49.458207814401135
3800,951107563,0.04,1.0,3.9966228536889807
3800,951107585,0.04,1.0,1.9983114268444904
3800,951107606,0.04,1.0,8.992401420800206
3800,951107634,0.04,1.0,1.4987335701333677
3800,951107801,0.04,1.0,8.992401420800206
3800,951107814,0.04,1.0,16.98564712817817
3800,951108120,0.04,1.0,50.45736352782338
3800,951108131,0.04,1.0,20.482692125156028
3800,951108157,0.04,1.0,35.470027826489705
3800,951108287,0.04,1.0,3.4970449969778583
3800,951108486,0.04,1.0,4.995778567111226
3800,951108494,0.04,1.0,0.9991557134222452
3800,951108531,0.04,1.0,0.9991557134222452
3800,951108540,0.04,1.0,2.9974671402667354
3800,951108557,0.04,1.0,13.988179987911433
3800,951108607,0.04,1.0,1.4987335701333677
3800,951108633,0.04,1.0,6.494512137244594
3800,951108641,0.04,1.0,0.4995778567111226
3800,951108685,0.04,1.0,6.494512137244594
3800,951108721,0.04,1.0,15.986491414755923
3800,951108764,0.04,1.0,0.4995778567111226
3800,951108850,0.04,1.0,3.9966228536889807
3800,951108877,0.04,1.0,38.46749496675644
3800,951108901,0.04,1.0,20.482692125156028
3800,951108911,0.04,1.0,24.479314978845007
3800,951108928,0.04,1.0,22.98058140871164
3800,951108938,0.04,1.0,1.4987335701333677
3800,951108953,0.04,1.0,0.4995778567111226
3800,951108972,0.04,1.0,1.9983114268444904
3800,951108996,0.04,1.0,5.994934280533471
3800,951109006,0.04,1.0,21.481847838578272
3800,951109037,0.04,1.0,0.9991557134222452
3800,951109053,0.04,1.0,0.9991557134222452
3800,951109061,0.04,1.0,1.4987335701333677
3800,951109103,0.04,1.0,3.9966228536889807
3800,951109118,0.04,1.0,4.496200710400103
3800,951109137,0.04,1.0,0.4995778567111226
3800,951109184,0.04,1.0,2.9974671402667354
3800,951109191,0.04,1.0,13.988179987911433
3800,951109213,0.04,1.0,30.474249259378478
3800,951109223,0.04,1.0,6.994089993955717
3800,951109242,0.04,1.0,26.97720426240062
3800,951109262,0.04,1.0,0.4995778567111226
3800,951109282,0.04,1.0,7.493667850666839
3800,951109291,0.04,1.0,12.989024274489188
3800,951109299,0.04,1.0,4.496200710400103
3800,951109307,0.04,1.0,40.965384250312056
3800,951109319,0.04,1.0,28.97551568924511
3800,951109329,0.04,1.0,0.9991557134222452
3800,951109338,0.04,1.0,8.492823564089084
3800,951109357,0.04,1.0,6.494512137244594
3800,951109399,0.04,1.0,0.9991557134222452
3800,951109410,0.04,1.0,4.995778567111226
3800,951109423,0.04,1.0,19.48353641173378
3800,951109435,0.04,1.0,10.491134990933574
3800,951109447,0.04,1.0,2.9974671402667354
3800,951109456,0.04,1.0,5.994934280533471
3800,951109469,0.04,1.0,5.495356423822349
3800,951109494,0.04,1.0,1.4987335701333677
3800,951109506,0.04,1.0,0.4995778567111226
3800,951109572,0.04,1.0,2.9974671402667354
3800,951109586,0.04,1.0,4.995778567111226
3800,951109594,0.04,1.0,1.4987335701333677
3800,951109702,0.04,1.0,15.986491414755923
3800,951109891,0.04,1.0,1.4987335701333677
3800,951110003,0.04,1.0,10.990712847644698
3800,951110067,0.04,1.0,0.4995778567111226
3800,951110080,0.04,1.0,3.4970449969778583
3800,951110094,0.04,1.0,10.491134990933574
3800,951110182,0.04,1.0,0.4995778567111226
3800,951110228,0.04,1.0,5.495356423822349
3800,951110411,0.04,1.0,7.9932457073779615
3800,951110441,0.04,1.0,13.48860213120031
3800,951110445,0.04,1.0,17.984802841600413
3800,951110451,0.04,1.0,16.98564712817817
3800,951110457,0.04,1.0,5.495356423822349
3800,951110469,0.04,1.0,1.4987335701333677
3800,951110474,0.04,1.0,10.491134990933574
3800,951110484,0.04,1.0,30.973827116089602
3800,951110547,0.04,1.0,23.480159265422763
3800,951110604,0.04,1.0,122.39657489422504
3800,951110609,0.04,1.0,33.47171639964522
3800,951110614,0.04,1.0,89.92401420800206
3800,951110620,0.04,1.0,62.946809945601444
3800,951110633,0.04,1.0,6.494512137244594
3800,951110661,0.04,1.0,24.479314978845007
3800,951110675,0.04,1.0,23.480159265422763
3800,951110743,0.04,1.0,8.992401420800206
3800,951110751,0.04,1.0,2.9974671402667354
3800,951110765,0.04,1.0,4.995778567111226
3800,951110789,0.04,1.0,4.496200710400103
3800,951110815,0.04,1.0,13.48860213120031
3800,951110858,0.04,1.0,1.4987335701333677
3800,951110878,0.04,1.0,8.992401420800206
3800,951110897,0.04,1.0,20.482692125156028
3800,951110909,0.04,1.0,4.496200710400103
3800,951110924,0.04,1.0,18.484380698311536
3800,951110956,0.04,1.0,4.496200710400103
3800,951110979,0.04,1.0,10.491134990933574
3800,951111077,0.04,1.0,9.991557134222452
3800,951111133,0.04,1.0,2.497889283555613
3800,951111142,0.04,1.0,0.9991557134222452
3800,951111271,0.04,1.0,7.493667850666839
3800,951111317,0.04,1.0,3.4970449969778583
3800,951111324,0.04,1.0,9.991557134222452
3800,951111383,0.04,1.0,2.9974671402667354
3800,951111470,0.04,1.0,16.98564712817817
3800,951111478,0.04,1.0,0.9991557134222452
3800,951111680,0.04,1.0,6.994089993955717
3800,951111734,0.04,1.0,53.45483066809012
3800,951111774,0.04,1.0,0.4995778567111226
3800,951111827,0.04,1.0,5.495356423822349
3800,951111836,0.04,1.0,6.994089993955717
3800,951111875,0.04,1.0,0.9991557134222452
3800,951111936,0.04,1.0,4.496200710400103
3800,951111945,0.04,1.0,2.9974671402667354
